 900,-1.446000
 901,-1.087000
 902, 0.536000
 903,-0.741000
 904, 0.808000
 905, 1.801000
 906,-1.546000
 907,-1.967000
 908, 1.568000
 909, 0.559000
 910,-0.393000
 911, 1.184000
 912,-0.551000
 913,-1.199000
 914,-0.055000
 915, 0.380000
 916, 0.163000
 917, 0.443000
 918, 0.477000
 919, 0.406000
 920,-0.622000
 921, 0.022000
 922,-1.023000
 923, 0.375000
 924,-1.936000
 925, 1.648000
 926, 1.203000
 927,-0.972000
 928, 0.480000
 929, 0.593000
 930,-1.728000
 931, 0.552000
 932, 0.131000
 933, 0.274000
 934, 0.078000
 935,-0.403000
 936, 0.458000
 937,-0.214000
 938, 0.202000
 939,-0.726000
 940,-0.074000
 941, 1.551000
 942,-0.433000
 943,-0.827000
 944,-0.211000
 945, 0.477000
 946, 0.642000
 947,-0.475000
 948,-0.415000
 949, 0.831000
 950,-0.001000
 951,-0.629000
 952, 0.201000
 953, 0.851000
 954,-1.889000
 955, 0.202000
 956, 1.639000
 957,-1.372000
 958,-1.013000
 959, 1.190000
 960, 1.072000
 961,-1.123000
 962, 0.160000
 963, 0.638000
 964,-0.509000
 965,-0.435000
 966, 0.845000
 967, 0.272000
 968, 0.325000
 969,-1.877000
 970, 1.036000
 971, 0.042000
 972,-1.217000
 973, 1.980000
 974, 0.851000
 975,-2.545000
 976, 0.090000
 977, 1.701000
 978,-0.170000
 979, 0.240000
 980,-1.241000
 981,-1.814000
 982, 1.965000
 983,-0.121000
 984,-0.901000
 985, 0.411000
 986,-0.082000
 987, 0.192000
 988, 0.837000
 989, 2.024000
 990,-0.972000
 991,-0.871000
 992,-0.939000
 993,-0.773000
 994, 0.732000
 995, 0.135000
 996, 0.749000
 997, 0.088000
 998,-0.138000
 999,-0.981000
1000, 1.601000
1001,-0.826000
1002, 0.283000
1003,-0.239000
1004, 0.920000
1005,-2.914000
1006, 0.670000
1007, 1.613000
1008, 0.550000
1009,-0.483000
1010,-0.003000
1011,-0.234000
1012, 0.035000
1013,-0.013000
1014,-1.408000
1015, 0.405000
1016, 0.743000
1017, 0.495000
1018,-0.193000
1019,-0.738000
1020, 0.639000
1021,-0.014000
1022,-0.913000
1023, 0.173000
1024, 1.263000
1025,-0.223000
1026,-0.026000
1027,-0.453000
1028,-0.054000
1029, 0.107000
1030, 0.258000
1031, 0.164000
1032,-0.263000
1033, 0.406000
1034, 0.592000
1035,-1.618000
1036,-0.162000
1037, 0.638000
1038, 0.395000
1039,-0.432000
1040, 0.073000
1041,-0.726000
1042, 0.925000
1043, 0.036000
1044,-0.783000
1045, 0.535000
1046,-0.151000
1047, 0.549000
1048,-1.194000
1049, 0.273000
1050, 0.401000
1051,-0.466000
1052, 1.011000
1053,-0.071000
1054, 0.669000
1055,-1.125000
1056,-0.059000
1057, 0.707000
1058,-0.617000
1059,-0.939000
1060, 1.019000
1061, 1.008000
1062,-1.868000
1063, 0.051000
1064, 0.609000
1065, 1.679000
1066, 0.758000
1067,-1.985000
1068,-0.963000
1069, 0.006000
1070, 0.480000
1071, 0.124000
1072, 0.518000
1073,-0.171000
1074,-0.532000
1075,-0.617000
1076, 0.694000
1077, 0.245000
1078,-0.266000
1079, 0.806000
1080, 0.301000
1081,-1.194000
1082, 1.048000
1083,-0.943000
1084, 0.892000
1085,-0.851000
1086,-0.747000
1087, 0.938000
1088, 1.118000
1089, 0.960000
1090,-2.222000
1091,-0.668000
1092, 0.950000
1093,-0.567000
1094, 0.012000
1095, 0.389000
1096, 1.070000
1097,-0.362000
1098,-0.710000
1099,-0.707000
1100, 0.573000
1101,-0.221000
1102, 0.644000
1103, 0.030000
1104,-0.373000
1105, 0.082000
1106, 0.517000
1107,-0.011000
1108,-1.171000
1109, 0.414000
1110, 0.571000
1111,-0.236000
1112, 0.236000
1113,-0.147000
1114,-0.285000
1115,-0.936000
1116, 0.966000
1117, 0.568000
1118, 0.195000
1119,-0.110000
1120, 0.156000
1121,-1.569000
1122, 1.686000
1123,-0.595000
1124, 0.407000
1125, 0.668000
1126,-2.334000
1127,-0.154000
1128, 1.487000
1129, 1.480000
1130,-0.940000
1131,-0.676000
1132,-0.052000
1133, 0.094000
1134,-0.549000
1135,-0.618000
1136, 1.141000
1137, 0.109000
1138,-0.630000
1139, 0.915000
1140,-1.308000
1141, 0.797000
1142, 0.521000
1143,-0.275000
1144, 0.524000
1145, 0.706000
1146,-1.405000
1147, 0.196000
1148,-0.420000
1149, 0.981000
1150,-1.601000
1151,-0.856000
1152, 1.799000
1153, 0.311000
1154,-0.429000
1155, 0.936000
1156,-0.862000
1157,-0.001000
1158,-1.769000
1159, 1.142000
1160, 1.138000
1161,-1.472000
1162, 0.735000
1163, 0.930000
1164,-0.780000
1165, 0.815000
1166,-0.837000
1167, 0.879000
1168,-0.471000
1169,-0.920000
1170,-0.630000
1171, 1.194000
1172, 0.241000
1173, 1.275000
1174,-1.108000
1175,-0.152000
1176,-0.203000
1177,-1.097000
1178, 0.954000
1179,-0.373000
1180, 0.540000
1181, 1.070000
1182,-1.243000
1183,-0.962000
1184, 2.098000
1185, 0.205000
1186,-1.561000
1187,-0.222000
1188, 0.525000
1189,-0.553000
1190, 0.676000
1191, 0.241000
1192,-0.224000
1193,-0.395000
1194,-0.720000
1195, 1.345000
1196,-0.324000
1197, 1.385000
1198,-0.962000
1199,-1.658000
1200, 0.903000
1201, 0.531000
1202, 0.022000
1203, 0.401000
1204, 0.154000
1205,-0.234000
1206,-0.685000
1207,-0.184000
1208,-0.707000
1209, 1.251000
1210, 0.014000
1211, 0.547000
1212, 0.159000
1213,-0.369000
1214, 0.287000
1215,-0.246000
1216, 0.164000
1217,-1.831000
1218,-0.967000
1219, 1.972000
1220, 0.642000
1221,-0.466000
1222, 0.222000
1223, 0.002000
1224,-0.205000
1225,-0.180000
1226, 1.116000
1227,-2.752000
1228, 1.450000
1229, 1.190000
1230,-0.823000
1231, 0.448000
1232, 0.862000
1233,-1.130000
1234,-1.056000
1235, 1.248000
1236,-1.338000
1237,-0.363000
1238, 1.397000
1239, 0.571000
1240,-1.279000
1241, 0.751000
1242, 0.122000
1243,-0.048000
1244, 0.327000
1245, 0.081000
1246,-0.860000
1247,-0.762000
1248, 0.746000
1249, 1.893000
1250,-0.159000
1251,-1.954000
1252, 0.113000
1253, 1.060000
1254,-1.777000
1255, 0.912000
1256, 0.402000
1257, 0.473000
1258,-2.518000
1259, 1.807000
1260, 0.502000
1261,-0.177000
1262, 0.474000
1263,-1.064000
1264,-0.690000
1265, 0.672000
1266,-0.065000
1267, 0.217000
1268, 0.835000
1269, 0.087000
1270,-0.514000
1271, 0.286000
1272, 0.296000
1273,-0.974000
1274,-0.629000
1275, 2.001000
1276,-1.104000
1277, 0.560000
1278,-0.861000
1279, 0.110000
1280,-0.381000
1281, 0.053000
1282, 0.748000
1283,-0.214000
1284, 0.147000
1285,-0.229000
1286,-0.193000
1287, 0.656000
1288,-1.460000
1289,-0.020000
1290, 1.685000
1291,-0.053000
1292,-1.017000
1293, 0.968000
1294, 0.047000
1295,-0.453000
1296,-0.943000
1297,-0.797000
1298, 2.032000
1299,-0.194000
1300,-0.851000
1301, 0.578000
1302, 0.660000
1303,-0.025000
1304,-1.137000
1305, 1.216000
1306, 0.455000
1307,-1.582000
1308,-0.749000
1309, 0.261000
1310, 0.775000
1311, 0.169000
1312,-0.596000
1313, 1.273000
1314, 1.926000
1315,-0.892000
1316,-2.962000
1317, 0.054000
1318, 1.085000
1319,-0.127000
1320,-0.122000
1321, 1.243000
1322, 0.128000
1323,-0.671000
1324,-1.505000
1325, 0.718000
1326, 1.128000
1327, 0.277000
1328,-1.317000
1329,-1.080000
1330, 0.818000
1331, 0.345000
1332, 0.476000
1333, 1.100000
1334, 0.370000
1335,-1.636000
1336,-0.388000
1337, 1.468000
1338,-1.278000
1339, 0.332000
1340,-0.346000
1341, 0.231000
1342,-0.266000
1343, 0.124000
1344, 0.023000
1345, 0.507000
1346, 0.996000
1347,-1.225000
1348,-0.374000
1349, 0.876000
1350,-0.844000
1351,-0.248000
1352,-1.022000
1353, 1.391000
1354, 0.807000
1355,-1.734000
1356, 0.770000
1357, 0.700000
1358, 0.248000
1359, 1.442000
1360,-1.780000
1361,-0.582000
1362, 0.170000
1363,-0.128000
1364,-0.281000
1365,-0.380000
1366, 0.875000
1367,-0.476000
1368, 1.759000
1369,-1.764000
1370, 0.457000
1371,-0.610000
1372, 0.620000
1373, 0.463000
1374, 0.889000
1375,-0.923000
1376,-0.636000
1377,-0.366000
1378, 0.936000
1379,-1.169000
1380, 1.322000
1381,-0.075000
1382,-1.217000
1383, 1.099000
1384,-0.715000
1385, 0.613000
1386, 0.674000
1387,-0.033000
1388,-0.161000
1389,-0.574000
1390,-1.019000
1391, 0.309000
1392, 0.858000
1393,-0.629000
1394, 0.593000
1395, 0.675000
1396, 0.619000
1397,-1.225000
1398, 0.085000
1399,-1.449000
1400, 0.324000
1401, 0.369000
1402, 0.084000
1403,-0.676000
1404, 1.683000
1405,-0.171000
1406, 0.548000
1407,-2.053000
1408, 0.541000
1409, 1.479000
1410,-0.334000
1411,-0.831000
1412, 1.060000
1413,-1.855000
1414, 2.038000
1415,-1.035000
1416,-0.649000
1417, 0.518000
1418, 0.691000
1419,-0.911000
1420, 1.128000
1421,-0.248000
1422,-0.453000
1423,-1.537000
1424, 0.530000
1425, 0.404000
1426, 0.505000
1427, 0.658000
1428, 0.436000
1429,-0.750000
1430,-0.431000
1431, 0.333000
1432,-0.286000
1433, 0.560000
1434,-0.031000
1435,-0.015000
1436, 0.572000
1437,-0.769000
1438,-0.837000
1439,-0.594000
1440, 0.335000
1441, 2.039000
1442,-0.742000
1443, 0.502000
1444,-0.558000
1445,-0.552000
1446,-0.223000
1447, 0.446000
1448,-0.346000
1449, 0.518000
1450,-0.885000
1451, 1.238000
1452, 0.064000
1453, 0.454000
1454, 0.212000
1455,-1.618000
1456,-0.222000
1457, 0.052000
1458, 1.186000
1459,-0.703000
1460,-0.511000
1461, 0.119000
1462, 1.410000
1463, 0.237000
1464,-1.721000
1465,-1.286000
1466, 1.477000
1467, 1.795000
1468,-1.160000
1469, 0.477000
1470, 0.309000
1471,-1.750000
1472, 0.541000
1473, 0.573000
1474, 0.007000
1475,-1.605000
1476, 0.134000
1477, 0.934000
1478, 1.209000
1479,-0.715000
1480,-1.107000
1481, 0.122000
1482, 0.425000
1483,-1.392000
1484, 1.807000
1485, 0.119000
1486, 1.321000
1487,-0.715000
1488,-1.142000
1489,-0.085000
1490, 0.318000
1491, 0.578000
1492,-0.168000
1493, 0.322000
1494, 0.849000
1495,-1.856000
1496,-0.892000
1497,-0.612000
1498, 2.312000
1499, 1.078000
1500,-1.231000
1501,-0.187000
1502,-0.601000
1503,-0.158000
1504, 1.173000
1505, 0.181000
1506,-2.080000
1507, 0.782000
1508, 0.271000
1509, 0.718000
1510,-1.041000
1511, 1.210000
1512,-0.269000
1513,-0.294000
1514, 1.012000
1515,-0.392000
1516,-0.705000
1517,-0.797000
1518,-0.561000
